timestamp,eps_battery_voltage_v,eps_bus_current_a,tcs_panel_temp_c,tcs_obc_temp_c,aocs_rw_rpm,comms_rssi_dbm
2026-03-14T09:33:04+00:00,28.0020,4.3662,45.6088,36.8407,2386.4635,-65.4945
2026-03-14T09:33:05+00:00,28.0269,4.2217,46.6120,35.6005,2394.7572,-65.0279
2026-03-14T09:33:06+00:00,28.0513,4.4911,46.0264,35.7894,2304.5946,-65.0650
2026-03-14T09:33:07+00:00,28.0030,4.2969,46.3679,35.2285,2381.0413,-63.5797
2026-03-14T09:33:08+00:00,28.0011,4.1358,47.1836,35.3007,2395.9814,-66.7555
2026-03-14T09:33:09+00:00,27.9734,4.3474,46.4601,35.0335,2392.5569,-65.5976
2026-03-14T09:33:10+00:00,28.0610,4.3682,45.7361,36.0404,2399.1915,-68.1319
2026-03-14T09:33:11+00:00,28.0688,4.5210,46.2634,35.5859,2365.2786,-68.5892
2026-03-14T09:33:12+00:00,28.0531,4.4126,47.1788,36.0122,2343.8959,-63.1308
2026-03-14T09:33:13+00:00,28.0898,4.4261,46.1835,35.9361,2321.0882,-68.2855
2026-03-14T09:33:14+00:00,28.0459,4.3978,47.2521,35.3241,2407.8348,-65.3795
2026-03-14T09:33:15+00:00,28.0612,4.2961,46.7239,34.4982,2396.1475,-65.6009
2026-03-14T09:33:16+00:00,28.0568,4.1904,48.6719,34.4289,2410.0977,-64.3138
2026-03-14T09:33:17+00:00,28.0370,4.3913,49.1157,38.0872,2353.2763,-69.9810
2026-03-14T09:33:18+00:00,28.0151,4.2668,47.3105,36.8487,2399.1332,-64.8830
2026-03-14T09:33:19+00:00,28.1524,4.6713,48.2282,36.7387,2329.9251,-66.7824
2026-03-14T09:33:20+00:00,28.0191,4.6017,47.6267,35.1272,2348.9082,-67.8669
2026-03-14T09:33:21+00:00,28.0084,4.4598,48.1461,35.6748,2378.7599,-67.1696
2026-03-14T09:33:22+00:00,28.0634,4.4088,49.5426,35.0152,2394.8643,-64.5953
2026-03-14T09:33:23+00:00,28.0543,4.3154,48.3092,34.6182,2425.3259,-65.2071
2026-03-14T09:33:24+00:00,27.9715,4.0807,48.5464,35.1972,2367.7411,-66.9263
2026-03-14T09:33:25+00:00,28.0979,4.2896,48.2813,36.7295,2348.9580,-68.9495
2026-03-14T09:33:26+00:00,28.0371,4.3531,49.6632,36.3414,2347.4036,-68.8092
2026-03-14T09:33:27+00:00,27.9863,4.3786,47.1463,34.8931,2354.2702,-65.1669
2026-03-14T09:33:28+00:00,28.1013,4.4265,48.9674,35.4177,2441.5238,-69.2293
2026-03-14T09:33:29+00:00,28.0731,4.5168,49.3343,36.2692,2397.5867,-66.9109
2026-03-14T09:33:30+00:00,27.9787,4.1940,49.0939,35.2134,2408.2440,-61.3133
2026-03-14T09:33:31+00:00,28.1308,4.1958,50.1375,35.7342,2367.6859,-65.7572
2026-03-14T09:33:32+00:00,28.0749,4.6225,50.4693,35.9923,2374.7936,-65.1926
2026-03-14T09:33:33+00:00,28.0414,4.4864,49.0297,35.9839,2395.8084,-68.8000
2026-03-14T09:33:34+00:00,28.1215,4.2540,51.2617,35.8748,2359.6440,-69.1334
2026-03-14T09:33:35+00:00,28.0500,4.3106,49.2805,35.1489,2366.0663,-65.0880
2026-03-14T09:33:36+00:00,28.0406,4.3114,51.0364,35.2314,2354.5519,-67.2452
2026-03-14T09:33:37+00:00,28.0090,4.3382,50.4818,34.7656,2361.3557,-64.3341
2026-03-14T09:33:38+00:00,28.0711,4.4263,50.2185,34.4238,2376.2373,-66.3959
2026-03-14T09:33:39+00:00,28.0659,4.8387,50.4038,35.5814,2350.1042,-59.5702
2026-03-14T09:33:40+00:00,28.0428,4.3696,50.7581,36.3265,2383.3224,-67.6284
2026-03-14T09:33:41+00:00,28.0026,4.4641,51.0320,34.5696,2383.2679,-65.9064
2026-03-14T09:33:42+00:00,28.0486,3.9942,50.4837,35.8926,2369.3405,-68.2738
2026-03-14T09:33:43+00:00,28.0387,4.2344,51.0242,36.3022,2349.8817,-64.4221
2026-03-14T09:33:44+00:00,27.9755,4.5770,50.8309,34.2055,2377.8419,-65.6061
2026-03-14T09:33:45+00:00,27.9686,4.4117,50.6930,35.4587,2359.5333,-68.4103
2026-03-14T09:33:46+00:00,28.0705,3.4533,51.0604,36.9925,2376.0658,-67.1234
2026-03-14T09:33:47+00:00,27.9121,4.4658,50.9896,36.1174,2407.5993,-63.7460
2026-03-14T09:33:48+00:00,28.0525,4.7146,51.5563,34.1798,2337.0548,-63.9871
2026-03-14T09:33:49+00:00,28.0184,3.9317,52.1966,36.2032,2439.8350,-69.3201
2026-03-14T09:33:50+00:00,28.1077,4.6347,52.1383,35.0787,2372.4422,-67.4241
2026-03-14T09:33:51+00:00,28.0177,3.7763,53.3792,36.2302,2386.9606,-62.8502
2026-03-14T09:33:52+00:00,28.0753,4.5182,50.9971,35.1255,2352.0104,-66.8282
2026-03-14T09:33:53+00:00,28.0225,4.3288,52.7338,35.6354,2408.8468,-66.1278
2026-03-14T09:33:54+00:00,28.0481,3.8605,52.5848,35.2482,2370.7991,-64.4416
2026-03-14T09:33:55+00:00,28.0792,4.4196,53.1991,35.6810,2362.7319,-69.1606
2026-03-14T09:33:56+00:00,28.0193,4.5605,53.2683,35.2250,2357.2775,-68.3765
2026-03-14T09:33:57+00:00,28.0923,4.4030,52.8682,35.5004,2366.4757,-67.1454
2026-03-14T09:33:58+00:00,27.9928,4.4471,53.1996,34.7390,2387.0683,-64.0896
2026-03-14T09:33:59+00:00,28.0572,4.2477,52.7783,36.0724,2379.6897,-64.4601
2026-03-14T09:34:00+00:00,28.0886,3.9577,53.7217,35.8204,2373.2971,-65.0609
2026-03-14T09:34:01+00:00,28.0755,4.4682,52.3550,34.3873,2353.1378,-66.7796
2026-03-14T09:34:02+00:00,28.1384,4.6797,54.0771,36.4752,2351.3927,-64.2430
2026-03-14T09:34:03+00:00,28.0044,4.5556,53.7259,35.5402,2360.6292,-66.8083
2026-03-14T09:34:04+00:00,27.9736,3.9320,53.5763,35.8109,2388.2512,-65.3479
2026-03-14T09:34:05+00:00,27.9929,4.0266,53.8578,36.2935,2394.2982,-64.6806
2026-03-14T09:34:06+00:00,28.0757,4.1603,54.0306,35.9448,2398.3292,-63.1118
2026-03-14T09:34:07+00:00,28.0676,4.0108,55.0332,36.6147,2374.3614,-66.6190
2026-03-14T09:34:08+00:00,28.0478,4.3381,56.3237,35.4482,2385.8997,-67.2324
2026-03-14T09:34:09+00:00,27.9866,4.4079,55.2443,36.5107,2369.3269,-63.9178
2026-03-14T09:34:10+00:00,28.0811,4.0431,22.1734,35.7819,2322.0989,-63.7651
2026-03-14T09:34:11+00:00,27.9815,4.4845,22.8908,36.0900,2367.8776,-67.5964
2026-03-14T09:34:12+00:00,28.1007,4.4492,22.9171,36.0071,2363.0831,-68.7205
2026-03-14T09:34:13+00:00,28.1857,4.2192,21.9583,36.6771,2343.1590,-64.0732
2026-03-14T09:34:14+00:00,28.0611,4.2943,21.7572,36.2620,2357.2960,-69.7956
2026-03-14T09:34:15+00:00,28.0720,3.9387,22.4759,35.3308,2378.3581,-69.8986
2026-03-14T09:34:16+00:00,28.0182,4.2622,22.9988,35.1725,2340.2955,-67.0504
2026-03-14T09:34:17+00:00,27.9524,4.3300,21.5473,35.6461,2352.9568,-66.5098
2026-03-14T09:34:18+00:00,28.0128,4.3622,22.0821,35.0781,2420.7049,-68.8354
2026-03-14T09:34:19+00:00,27.9883,4.4041,22.8585,34.8448,2326.1742,-66.2726
2026-03-14T09:34:20+00:00,27.9706,4.3771,22.5402,33.9844,2368.7474,-66.1842
2026-03-14T09:34:21+00:00,28.1291,4.2753,23.3652,34.4478,2339.2411,-67.6788
2026-03-14T09:34:22+00:00,28.0566,4.3854,21.6688,37.2758,2351.6687,-62.6519
2026-03-14T09:34:23+00:00,28.0620,4.5284,23.9272,35.1627,2368.2732,-65.8601
2026-03-14T09:34:24+00:00,28.0276,4.3089,21.5933,37.2110,2344.5655,-64.4635
2026-03-14T09:34:25+00:00,28.0344,4.3914,21.2989,36.0110,2391.3982,-69.6337
2026-03-14T09:34:26+00:00,28.0913,4.2906,22.4813,35.6491,2414.7023,-69.6518
2026-03-14T09:34:27+00:00,28.0415,4.1984,21.8362,34.4887,2399.4057,-65.8029
2026-03-14T09:34:28+00:00,28.0696,4.4322,22.4939,35.6933,2404.8812,-63.0141
2026-03-14T09:34:29+00:00,28.0333,4.2165,22.4732,37.2036,2332.7382,-68.7445
2026-03-14T09:34:30+00:00,28.0260,4.4047,22.4002,36.9363,2366.8257,-66.4387
2026-03-14T09:34:31+00:00,27.9728,4.3330,22.0124,35.9099,2388.1279,-69.1965
2026-03-14T09:34:32+00:00,27.9443,4.2665,22.7777,34.7719,2400.2285,-68.1644
2026-03-14T09:34:33+00:00,28.0301,4.2616,22.3280,34.9255,2426.6809,-66.3418
2026-03-14T09:34:34+00:00,28.0460,4.2255,23.1808,35.0095,2406.1390,-67.7140
2026-03-14T09:34:35+00:00,27.9789,3.9979,22.4107,36.7144,2400.9500,-69.3407
2026-03-14T09:34:36+00:00,28.0415,4.4035,21.9404,36.9976,2453.0507,-69.3863
2026-03-14T09:34:37+00:00,28.0460,4.3732,21.5068,35.8492,2376.9196,-70.5033
2026-03-14T09:34:38+00:00,27.9355,4.4967,22.4164,35.4504,2365.3460,-65.7790
2026-03-14T09:34:39+00:00,27.9976,4.2204,21.7584,36.9322,2379.3260,-65.5378
2026-03-14T09:34:40+00:00,28.0637,4.7057,21.7102,34.9107,2346.5412,-65.5487
2026-03-14T09:34:41+00:00,28.0627,4.2506,22.8369,35.7353,2376.0093,-68.5530
2026-03-14T09:34:42+00:00,27.9857,4.1514,21.4540,36.0646,2322.1622,-64.7236
2026-03-14T09:34:43+00:00,28.0513,4.1276,23.3682,35.0043,2358.0697,-65.3228
2026-03-14T09:34:44+00:00,28.0945,3.9795,22.6170,35.1861,2370.4827,-66.7226
2026-03-14T09:34:45+00:00,28.0823,4.6327,22.4951,35.1242,2402.4193,-67.0516
2026-03-14T09:34:46+00:00,28.0387,4.6003,21.9008,36.8289,2407.2505,-68.0370
2026-03-14T09:34:47+00:00,28.0201,4.4462,22.9805,37.2274,2344.9967,-66.3553
2026-03-14T09:34:48+00:00,28.0120,4.1467,22.5204,35.7880,2436.1738,-63.5060
2026-03-14T09:34:49+00:00,28.0669,4.6881,22.1107,35.4820,2378.3314,-64.4656
2026-03-14T09:34:50+00:00,28.0533,4.2554,22.6425,35.2170,2381.0691,-67.2546
2026-03-14T09:34:51+00:00,28.0750,4.2719,21.5132,35.6986,2325.3244,-65.6657
2026-03-14T09:34:52+00:00,28.0502,4.6131,21.5419,35.2573,2355.2410,-68.9467
2026-03-14T09:34:53+00:00,28.0846,4.4573,21.8513,35.6202,2405.3249,-65.2845
2026-03-14T09:34:54+00:00,28.0484,4.7657,22.7334,36.0288,2378.9111,-68.4072
2026-03-14T09:34:55+00:00,28.0829,4.3751,22.5219,35.3743,2377.0397,-65.3658
2026-03-14T09:34:56+00:00,28.0872,4.2459,23.1535,35.5472,2380.6079,-60.8090
2026-03-14T09:34:57+00:00,28.0035,4.2028,21.9724,35.5508,2330.4841,-67.8880
2026-03-14T09:34:58+00:00,27.9533,3.9557,22.8694,35.4455,2370.8695,-60.9032
2026-03-14T09:34:59+00:00,28.1209,4.2693,22.4566,35.3467,2416.0051,-65.7684
2026-03-14T09:35:00+00:00,28.0566,4.5539,21.9593,36.3100,2406.3439,-68.2497
2026-03-14T09:35:01+00:00,27.9581,4.4446,22.7566,34.2839,2369.9742,-68.3422
2026-03-14T09:35:02+00:00,28.0081,4.3288,22.4860,36.9603,2420.6278,-62.0222
2026-03-14T09:35:03+00:00,28.0824,4.1257,22.1484,35.8096,2335.9322,-65.7670
2026-03-14T09:35:04+00:00,28.0299,4.3700,22.5513,36.1895,2344.5418,-67.8861
2026-03-14T09:35:05+00:00,28.0183,4.5271,22.4487,36.2819,2429.5889,-67.1616
2026-03-14T09:35:06+00:00,28.1139,4.4106,22.4344,35.1357,2391.0069,-65.8939
2026-03-14T09:35:07+00:00,27.9915,4.3577,22.2793,34.9710,2364.9886,-66.7738
2026-03-14T09:35:08+00:00,28.0040,4.1649,21.7442,34.8770,2371.9831,-66.0654
2026-03-14T09:35:09+00:00,28.0545,4.4976,22.5723,35.5055,2349.4312,-63.2108
2026-03-14T09:35:10+00:00,28.0635,3.6977,22.0460,36.2629,2381.9154,-69.0148
2026-03-14T09:35:11+00:00,28.0688,4.4006,21.9157,35.2369,2379.5268,-65.4704
2026-03-14T09:35:12+00:00,28.0896,4.8380,22.3837,36.1905,2374.1892,-66.9063
2026-03-14T09:35:13+00:00,28.0540,4.0222,22.9688,33.8102,2338.7875,-67.7594
2026-03-14T09:35:14+00:00,28.0685,4.2755,22.6400,35.3964,2381.5103,-64.6178
2026-03-14T09:35:15+00:00,28.0311,4.3221,22.2102,36.6389,2357.6698,-69.6858
2026-03-14T09:35:16+00:00,28.0472,4.2311,22.1863,35.5688,2343.9633,-71.4967
2026-03-14T09:35:17+00:00,28.0495,4.5308,22.9109,35.0425,2411.5324,-66.3156
2026-03-14T09:35:18+00:00,28.0549,4.4179,21.0916,35.1807,2438.6093,-67.0418
2026-03-14T09:35:19+00:00,28.0828,4.3538,23.0083,33.2841,2431.7837,-69.4720
2026-03-14T09:35:20+00:00,28.0719,4.4827,21.4057,34.8974,2392.9963,-70.1883
2026-03-14T09:35:21+00:00,28.0464,4.3266,21.6812,36.5530,2365.5126,-62.9067
2026-03-14T09:35:22+00:00,28.0038,4.9591,22.2221,35.2414,2371.3570,-65.8428
2026-03-14T09:35:23+00:00,28.0476,4.3533,23.8330,35.3362,2385.6232,-66.7304
2026-03-14T09:35:24+00:00,28.0429,4.3620,23.5376,33.8427,2360.8352,-62.3800
2026-03-14T09:35:25+00:00,28.0539,3.9808,22.9553,34.4039,2412.9944,-64.7272
2026-03-14T09:35:26+00:00,28.1546,4.2141,22.7456,36.6609,2312.3458,-63.2336
2026-03-14T09:35:27+00:00,28.0181,4.5522,21.4145,36.2030,2364.5333,-69.1329
2026-03-14T09:35:28+00:00,28.0655,4.0555,22.6262,34.6716,2397.4248,-69.2086
2026-03-14T09:35:29+00:00,28.0978,3.8910,22.2029,35.2054,2348.0253,-65.5405
2026-03-14T09:35:30+00:00,28.0493,4.3289,22.0426,35.6869,2366.1631,-65.9465
2026-03-14T09:35:31+00:00,28.1613,4.5965,22.6258,34.7536,2391.1644,-64.2770
2026-03-14T09:35:32+00:00,28.0255,4.3308,22.2505,34.1075,2418.8907,-70.0387
2026-03-14T09:35:33+00:00,28.0607,4.2550,23.0550,35.5838,2334.5119,-65.3708
2026-03-14T09:35:34+00:00,28.0045,3.9504,21.3721,36.1696,2332.2754,-64.8003
2026-03-14T09:35:35+00:00,28.0269,4.4125,22.5789,36.1854,2344.9242,-64.9073
2026-03-14T09:35:36+00:00,28.0570,4.4542,22.0067,36.4124,2327.1665,-67.5939
2026-03-14T09:35:37+00:00,28.0868,3.9655,22.2886,34.4697,2329.2887,-65.7441
2026-03-14T09:35:38+00:00,28.0605,4.5487,22.7174,35.7592,2344.0877,-68.3335
2026-03-14T09:35:39+00:00,28.1075,4.4748,21.8645,35.4984,2410.2599,-67.3689
2026-03-14T09:35:40+00:00,28.0398,4.5481,22.6337,35.6438,2363.8803,-68.8697
2026-03-14T09:35:41+00:00,28.0280,4.4382,22.4080,35.5444,2374.1713,-68.3020
2026-03-14T09:35:42+00:00,28.1798,4.4522,22.1393,35.1858,2344.5536,-67.2674
2026-03-14T09:35:43+00:00,28.0644,4.4255,22.2536,33.3003,2392.2112,-67.7682
2026-03-14T09:35:44+00:00,28.0087,4.4950,22.4434,36.6443,2429.4655,-68.3047
2026-03-14T09:35:45+00:00,28.0100,3.9574,22.0757,35.9792,2346.5512,-69.3872
2026-03-14T09:35:46+00:00,27.9976,4.0209,22.5409,34.5281,2424.9100,-62.8666
2026-03-14T09:35:47+00:00,28.0916,4.1738,22.3700,36.0944,2384.0878,-67.7908
2026-03-14T09:35:48+00:00,28.0265,4.2950,22.1704,35.3584,2373.6484,-66.1306
2026-03-14T09:35:49+00:00,28.0512,4.3985,23.4913,35.3814,2385.1338,-70.3093
2026-03-14T09:35:50+00:00,28.0416,4.3857,22.7868,35.1021,2384.8333,-64.0769
2026-03-14T09:35:51+00:00,28.0814,4.5441,22.3083,36.1467,2428.8182,-66.4587
2026-03-14T09:35:52+00:00,28.0025,4.5503,22.6257,35.0777,2388.6991,-67.6816
2026-03-14T09:35:53+00:00,27.9911,4.1461,21.9223,34.8404,2389.3132,-67.6649
2026-03-14T09:35:54+00:00,28.0561,4.3682,22.2766,36.6236,2360.4225,-65.0567
2026-03-14T09:35:55+00:00,28.0750,4.1508,22.3469,35.5754,2398.2273,-72.7025
2026-03-14T09:35:56+00:00,28.0616,4.2826,21.7911,35.6009,2344.3371,-68.4456
2026-03-14T09:35:57+00:00,28.0045,4.3846,22.7718,36.2732,2376.3001,-67.0362
2026-03-14T09:35:58+00:00,28.0788,3.6384,22.2363,35.1855,2459.5160,-67.0601
2026-03-14T09:35:59+00:00,28.0078,4.8023,22.3266,35.3453,2297.8793,-61.7890
2026-03-14T09:36:00+00:00,28.0189,4.4332,22.1989,35.9648,2379.9869,-67.4757
2026-03-14T09:36:01+00:00,27.9978,4.2007,24.3159,34.4874,2381.1287,-64.8209
2026-03-14T09:36:02+00:00,28.1101,4.7053,22.1431,35.8977,2366.1248,-63.1789
2026-03-14T09:36:03+00:00,28.0767,4.2502,21.2997,35.1166,2366.8194,-65.4618
2026-03-14T09:36:04+00:00,28.0753,4.3461,21.5812,36.4059,2375.6848,-68.1515
2026-03-14T09:36:05+00:00,28.1075,4.2221,22.9970,36.1592,2365.3699,-69.3736
2026-03-14T09:36:06+00:00,28.1858,4.6498,23.3435,36.0538,2379.5769,-65.3147
2026-03-14T09:36:07+00:00,27.9597,4.2984,22.1328,34.4370,2358.2767,-63.5163
2026-03-14T09:36:08+00:00,28.0083,4.3492,23.3095,35.6402,2433.5643,-65.7152
2026-03-14T09:36:09+00:00,28.0144,4.5600,22.9874,34.7814,2365.3196,-64.3411
2026-03-14T09:36:10+00:00,28.0027,4.4361,22.4290,35.6940,2389.9558,-61.6249
2026-03-14T09:36:11+00:00,27.9914,4.3082,22.3866,33.8716,2352.7839,-65.1349
2026-03-14T09:36:12+00:00,28.0303,4.5410,22.6517,34.4915,2400.8367,-69.0118
2026-03-14T09:36:13+00:00,27.9845,4.8266,23.0699,36.6758,2394.8340,-66.7092
2026-03-14T09:36:14+00:00,28.0621,4.3823,22.7820,36.0201,2385.3953,-64.0717
2026-03-14T09:36:15+00:00,28.0479,4.3421,22.1378,35.4421,2341.9849,-67.3106
2026-03-14T09:36:16+00:00,28.0694,4.3527,22.4396,34.9985,2350.2204,-63.8024
2026-03-14T09:36:17+00:00,28.0708,4.5806,23.7332,34.8585,2423.3651,-66.9485
2026-03-14T09:36:18+00:00,28.0755,4.1986,22.6954,35.8863,2349.8632,-66.1468
2026-03-14T09:36:19+00:00,28.0267,4.2627,23.0665,35.4516,2391.9820,-67.5178
2026-03-14T09:36:20+00:00,28.1515,4.0108,22.8691,36.9642,2344.4023,-66.4981
2026-03-14T09:36:21+00:00,28.0572,4.0814,22.7094,35.5794,2402.9814,-66.3931
2026-03-14T09:36:22+00:00,27.9523,4.2146,22.6109,35.7745,2352.1255,-70.0359
2026-03-14T09:36:23+00:00,27.9954,4.3068,23.0843,34.6171,2343.8093,-67.7029
2026-03-14T09:36:24+00:00,27.9585,4.6718,22.9773,35.4396,2351.3221,-69.2869
2026-03-14T09:36:25+00:00,28.0464,4.4251,22.7047,35.8701,2356.0658,-67.6356
2026-03-14T09:36:26+00:00,28.0395,4.1354,22.1304,35.4306,2384.8076,-68.4125
2026-03-14T09:36:27+00:00,28.0222,4.1721,22.7782,35.3407,2374.7364,-64.7994
2026-03-14T09:36:28+00:00,28.1461,4.5926,22.5069,35.9911,2339.7877,-64.7770
2026-03-14T09:36:29+00:00,28.0731,4.5429,22.3624,36.9417,2371.7915,-65.7041
2026-03-14T09:36:30+00:00,28.0819,4.3231,24.1549,35.8462,2338.3124,-69.3608
2026-03-14T09:36:31+00:00,27.9991,4.2289,21.6245,36.6459,2391.9116,-67.0226
2026-03-14T09:36:32+00:00,27.9957,4.5423,23.1233,36.2282,2397.3995,-69.5216
2026-03-14T09:36:33+00:00,28.0475,4.1185,22.0308,36.5987,2371.8615,-67.1226
2026-03-14T09:36:34+00:00,28.0544,4.3955,22.6274,35.2438,2380.7170,-65.5340
2026-03-14T09:36:35+00:00,27.9529,4.7716,24.0901,35.5663,2425.1186,-64.8455
2026-03-14T09:36:36+00:00,28.0367,4.3580,21.9717,35.5700,2367.8143,-65.8848
2026-03-14T09:36:37+00:00,28.0465,4.1617,22.1151,36.1696,2344.2021,-64.3144
2026-03-14T09:36:38+00:00,28.0350,4.3989,22.5391,36.3668,2389.8932,-66.3127
2026-03-14T09:36:39+00:00,28.0052,4.2227,22.0416,35.8332,2338.5252,-67.3001
2026-03-14T09:36:40+00:00,28.0189,4.0378,23.0806,36.4349,2366.1753,-65.0865
2026-03-14T09:36:41+00:00,28.0370,4.4567,22.2297,35.2832,2354.5102,-65.0217
2026-03-14T09:36:42+00:00,28.0504,4.5400,22.9431,36.4425,2351.4128,-67.8839
2026-03-14T09:36:43+00:00,28.0761,4.2542,21.7534,36.5472,2364.9522,-66.0784
2026-03-14T09:36:44+00:00,28.1000,4.2408,21.4671,36.2769,2399.4391,-67.4258
2026-03-14T09:36:45+00:00,28.0312,4.1239,22.4140,35.8425,2405.5999,-70.8552
2026-03-14T09:36:46+00:00,28.0232,4.2861,21.6105,36.3062,2400.2035,-65.9586
2026-03-14T09:36:47+00:00,28.0679,4.2036,23.4629,35.0207,2382.4955,-69.4287
2026-03-14T09:36:48+00:00,28.0766,4.1137,21.6343,35.8949,2364.6608,-66.1841
2026-03-14T09:36:49+00:00,28.0243,4.6943,21.9298,35.9769,2301.6451,-69.9120
2026-03-14T09:36:50+00:00,28.0856,4.4091,22.8008,34.6733,2383.3972,-68.2815
2026-03-14T09:36:51+00:00,28.0951,4.4302,22.2011,36.1169,2303.9749,-67.7102
2026-03-14T09:36:52+00:00,28.1107,4.4923,21.6421,34.7385,2314.6413,-64.4404
2026-03-14T09:36:53+00:00,28.1350,4.4697,23.7774,35.3955,2367.4798,-67.9117
2026-03-14T09:36:54+00:00,28.0028,4.2328,21.9527,35.7700,2380.2546,-68.9955
2026-03-14T09:36:55+00:00,28.0469,4.3699,22.4361,35.1539,2358.7723,-66.1177
2026-03-14T09:36:56+00:00,28.0467,4.2615,22.4286,35.8049,2418.3582,-67.2811
2026-03-14T09:36:57+00:00,28.0413,4.4029,22.9806,35.7925,2386.1428,-65.2669
2026-03-14T09:36:58+00:00,28.0138,4.3835,22.8321,35.0834,2364.7851,-68.8726
2026-03-14T09:36:59+00:00,27.9720,4.2385,22.0588,36.1943,2413.8441,-66.4280
2026-03-14T09:37:00+00:00,28.0509,4.0491,22.3597,35.1289,2419.1957,-61.9114
2026-03-14T09:37:01+00:00,28.0079,4.3441,22.4193,37.5709,2387.6065,-67.3299
2026-03-14T09:37:02+00:00,28.0506,4.2739,23.0050,35.6533,2348.9596,-66.4787
2026-03-14T09:37:03+00:00,28.0066,3.9366,21.8549,34.8042,2355.6967,-70.1751
2026-03-14T09:37:04+00:00,27.9914,4.4161,23.7670,34.9541,2328.7901,-68.5598
2026-03-14T09:37:05+00:00,28.0581,4.5076,22.1009,36.6599,2370.9073,-65.9352
2026-03-14T09:37:06+00:00,28.0539,4.8201,22.5514,35.4149,2340.6660,-67.5153
2026-03-14T09:37:07+00:00,28.0754,4.2361,21.8609,34.6515,2362.2825,-65.6275
2026-03-14T09:37:08+00:00,28.1557,4.2065,21.7783,36.4258,2379.9603,-66.0073
2026-03-14T09:37:09+00:00,28.0603,4.0923,22.0327,35.4107,2312.6185,-69.4941
2026-03-14T09:37:10+00:00,28.0707,4.3558,21.9753,36.2663,2334.2050,-64.8282
2026-03-14T09:37:11+00:00,27.9926,4.3545,22.3094,36.4923,2356.8993,-69.3451
2026-03-14T09:37:12+00:00,27.9822,4.1517,21.9708,35.9638,2370.5164,-68.3904
2026-03-14T09:37:13+00:00,28.1257,4.2789,22.9757,37.6613,2357.2630,-66.4024
2026-03-14T09:37:14+00:00,28.0004,3.9180,22.0889,34.3651,2363.9517,-63.7281
2026-03-14T09:37:15+00:00,27.9944,4.4990,22.0226,35.0908,2350.8691,-68.8708
2026-03-14T09:37:16+00:00,28.0446,4.1595,22.3234,35.5408,2328.5602,-66.5685
2026-03-14T09:37:17+00:00,28.0421,4.3066,23.1551,37.5548,2355.9872,-66.5526
2026-03-14T09:37:18+00:00,28.0015,4.0281,22.6886,37.1846,2365.6222,-65.5508
2026-03-14T09:37:19+00:00,28.0314,4.1969,22.5001,36.7775,2362.6930,-64.4983
2026-03-14T09:37:20+00:00,28.1081,4.2574,21.7003,35.1116,2375.3461,-67.6753
2026-03-14T09:37:21+00:00,28.0064,4.3109,21.8748,35.2052,2384.5466,-64.8443
2026-03-14T09:37:22+00:00,27.9770,4.4091,21.7936,35.0847,2392.4190,-64.2082
2026-03-14T09:37:23+00:00,28.0939,4.6008,23.3450,35.1211,2352.9482,-63.3018
2026-03-14T09:37:24+00:00,28.0714,4.4595,22.8795,36.9424,2324.6683,-65.8667
2026-03-14T09:37:25+00:00,28.0158,4.5053,22.0444,35.5535,2410.0776,-66.5565
2026-03-14T09:37:26+00:00,27.9677,4.6020,22.2230,35.6597,2383.4806,-67.8214
2026-03-14T09:37:27+00:00,28.0096,4.4266,22.0667,36.3687,2343.2648,-69.7910
2026-03-14T09:37:28+00:00,28.0441,4.3053,22.0306,34.4187,2380.2233,-67.4298
2026-03-14T09:37:29+00:00,28.1052,4.5144,22.8386,35.7920,2403.9195,-66.6500
2026-03-14T09:37:30+00:00,27.9951,4.5270,22.3901,34.8727,2423.7425,-67.0945
2026-03-14T09:37:31+00:00,28.0427,4.4421,23.8116,35.5150,2379.3730,-65.6809
2026-03-14T09:37:32+00:00,28.0807,4.0214,23.3134,35.2817,2403.6323,-69.7855
2026-03-14T09:37:33+00:00,27.9279,4.1439,23.3491,35.2408,2335.5416,-67.2420
2026-03-14T09:37:34+00:00,28.0987,4.2571,22.9665,35.9320,2370.7401,-62.8893
2026-03-14T09:37:35+00:00,27.9879,4.4680,22.3103,35.9288,2361.7543,-64.8885
2026-03-14T09:37:36+00:00,28.0636,4.3077,22.9228,35.5764,2382.0693,-65.6481
2026-03-14T09:37:37+00:00,28.0594,4.5392,22.3551,36.0491,2420.1155,-66.1000
2026-03-14T09:37:38+00:00,28.1013,4.5748,23.5428,35.0580,2379.2638,-67.6131
2026-03-14T09:37:39+00:00,28.0746,4.5515,22.8075,36.2985,2343.6239,-70.3912
2026-03-14T09:37:40+00:00,27.9282,4.5527,22.7226,35.5886,2333.8390,-65.9696
2026-03-14T09:37:41+00:00,28.0079,4.1041,22.6417,35.3669,2421.1030,-71.7815
2026-03-14T09:37:42+00:00,28.0540,4.4080,23.6098,35.1184,2387.1309,-67.5366
2026-03-14T09:37:43+00:00,28.0374,4.1899,21.7057,35.5614,2385.1471,-66.8937
2026-03-14T09:37:44+00:00,28.0711,3.9815,23.6691,37.2514,2361.3802,-67.7816
2026-03-14T09:37:45+00:00,28.0867,4.2537,22.4547,35.7046,2379.7155,-62.5453
2026-03-14T09:37:46+00:00,28.0776,4.5761,21.7230,34.8400,2342.0583,-63.2402
2026-03-14T09:37:47+00:00,28.0365,4.4032,22.1156,36.4909,2383.2706,-64.8241
